longitude,latitude,depth,magnitude,number_stations,min_station_distance,nodal_plane_1_dip,nodal_plane_1_rake,nodal_plane_1_strike,nodal_plane_2_dip,nodal_plane_2_rake,nodal_plane_2_strike,n_axis_azimuth,n_axis_length,n_axis_plunge,p_axis_azimuth,p_axis_length,p_axis_plunge,t_axis_azimuth,t_axis_length,t_axis_plunge,percent_double_couple,scalar_moment,tensor_mpp,tensor_mrp,tensor_mrr,tensor_mrt,tensor_mtp,tensor_mtt,soil_density,mmi_class
-0.009669033060261822,1.136794241745088,-0.5408915899576521,2.435572349829085,0.23187699748177026,0.8103522749287436,0.7649931757342467,1.4625099118742624,-0.23287794437089976,0.09997601183433939,0.2582706691936539,0.21472611482344114,-1.327393682371971,0.18132470869894818,0.858299077305889,0.25025375955190526,0.0022613972590318186,-0.5055040529114726,1.04452045912569,-0.008404449359912266,-0.6256362917526203,-0.052736699691947865,-0.005383115842313741,0.006442089353060499,0.03137712114892362,-0.015645492134538603,0.0364144939691425,0.021155065427593885,-0.002070251759827239,-0.36320273100662837,2
-0.8367047041409506,0.42923565482347104,-0.29663079076165094,-0.8978573284815512,-0.2932992887822209,-0.44496255940836377,-0.05085490996293709,0.0764106547422305,-1.0415271700459119,1.2252947007703117,-1.31985782956484,1.0286510009295815,-0.5422892944420927,-0.009377791022814842,0.9026529628136234,1.6448258800701092,0.0666608312918772,-0.7055443341791455,0.8338667054434592,-0.06732918685625948,-0.4289446917542886,-0.08145083849221114,-0.0670099577646573,-0.051405095421966224,0.0052655568344116745,-0.03168613703112966,-0.031758866220524484,-0.06551116399344752,0.06064237887378535,0.10020526585769021,0
-0.29970584826564467,-0.36943384316055183,-0.6071627215378989,0.08256316513922406,-0.03071114565022532,-0.6873192710444584,1.036942537633308,0.24967306188373448,-1.0415271700459119,0.09997601183433939,1.8173855715815632,1.009722515206183,0.047713850423646315,-0.009918368512480836,0.18381012144503725,1.6597400803572269,0.06583945980048862,0.30591761779349197,-1.0636593493568633,-0.06648358911610848,-0.7391022738804358,-0.033593940491772376,-0.06617533920227284,-0.05049019788277203,0.0034129174659284565,-0.032681953776439836,-0.03365159030742934,-0.0657792514706844,0.060002898116803975,0.2829204189070502,0
-0.3016202553403765,-0.3679046280744145,-0.648962173796082,0.2786472638633784,-0.1807615131542228,-0.7533498584730612,-0.5947536337610596,-0.09685175239927349,-1.1763020409917473,0.32503974962153387,-1.2057762513413344,-0.7033054427613916,-0.1535400412730352,-0.005422749593319756,0.5662219622593224,1.686710927021445,0.06527419911598928,-0.16137294652759293,0.8769115100118546,-0.06605562678750306,-0.5974636447094952,-0.033593940491772376,-0.06568031259008066,-0.05004454006005402,0.006339707371863909,-0.0318285999829682,-0.03419212671026769,-0.06581007408465428,0.059314071917157526,0.2829204189070502,1
-1.469220149557639,1.5344790214564659,2.0414025715487965,0.4747313625875345,-0.9872822384882093,1.4938911336803928,0.4930438138351855,-0.3567453631115295,0.44099641035827697,-1.4754701526760219,-1.3388714259354242,1.0475794866529802,1.2801308924636243,-0.025666824971627932,0.3735440351715738,0.10197846222100423,0.06514481314762173,-0.1507747859306302,-1.1554212783727729,-0.0652480804804824,-0.10793159425372628,-0.12691489159262792,-0.06521391624836974,-0.049500957424272414,-0.004414225985273868,-0.03352526895111625,-0.029188265813753438,-0.067762288409915,0.0592467369953946,0.19950697947147328,1
-0.5556930797906171,0.14584200377574766,0.17805898888309785,-0.11352093358493118,0.607002916241764,0.1940667922617827,1.3088918995323693,0.0764106547422305,-0.8618273421181314,1.2252947007703117,-1.557527784197143,1.2179358581635678,-1.177116183179883,-0.0018510768937408616,0.6533415155404534,0.29743343341759726,0.06605794773714332,-0.3597793447032341,1.1204539145741552,-0.06697258259418458,-0.3828862908085558,-0.12930773649264987,-0.06652989277768437,-0.05114629413029814,0.004600286925007323,-0.030934450951413863,-0.030370939855907577,-0.06384920172176158,0.06016972792296288,1.3977476570777827,0
0.02855129643223372,-0.7169754254982783,-0.17548837821702568,0.2786472638633784,-0.3683244725342197,-0.6983243689492256,0.7649931757342467,-0.010220548828521494,0.5757712813041124,0.6626353563023256,-1.462459802344222,1.0475794866529802,-0.07185702507167183,-0.014772533725808137,1.0514805856264766,-1.339696100976135,0.06534669196351436,-0.6887639132339544,0.974118866111718,-0.0658128046836639,-0.7827311070995138,-0.06709376909207951,-0.06559534533574916,-0.049795731096249574,0.005824691772280192,-0.03246587428676968,-0.03236018511746601,-0.06413387799910135,0.059243721998897755,-0.1182585040926311,0
-0.24890493602794087,-0.41756490525412837,-0.13900885624624765,-0.3096050323090864,-0.4621059522242181,-0.7423447605682941,-1.4106017194582434,-0.09685175239927349,-1.0864521270278569,0.4938375529619297,-1.0631742785619525,-0.5708060426976014,0.7551457676565023,-0.008942019372982049,1.0925030875938924,-1.3816240541423357,0.06627111341410631,-0.9279732297079023,-1.019155948248123,-0.06694783520735652,-0.5795778908068874,-0.02641540579170656,-0.06662483444882869,-0.05098821550349548,0.0037582911028114555,-0.0316228082976662,-0.03170944702260629,-0.06522707646266672,0.06020520438174245,-0.018956790478848046,0
-1.6240842199112941,1.6190705099006593,1.3110521420921784,2.435572349829085,-0.10573632940222406,3.5763002149935565,-0.05085490996293709,-1.1364261952482972,-0.27780290135284486,-0.8002789393144385,-0.14101485458861562,-1.763300643271714,0.6966012398707749,0.26792742898217387,0.8175089974459375,-1.2808974241249669,-0.020137974995236216,-0.680771133783745,-0.8788929831610466,0.011319031871467738,-0.31222205501414857,-0.057522389491991746,0.015747870887083806,0.02151051977141831,-0.13177743462653546,0.008251404309542425,-0.10266333894581856,0.06752751498452302,-0.023959126326940784,-1.4538665521980059,1
-0.41238396128868116,-0.23679179541911619,-0.27033513534104847,1.8473200536566203,0.5694903243657646,-0.7863651521873628,0.4930438138351855,0.24967306188373448,-1.0864521270278569,0.156241946281138,1.71281079154335,0.9340085723125885,-1.0615935994995354,0.013635364965823226,0.8524885246192865,0.04227875485766854,0.0389758128220496,-0.8748057907131389,0.77814831760229,-0.04006435814783026,-0.2655433389041635,-0.01923687109164077,-0.039545493426247975,-0.026392700006835895,0.08000781712312922,-0.024544976882073622,-0.03111289625386788,-0.11041247442809972,0.03346650694968309,0.790352175473479,2
-1.582103421578253,1.5187841151533459,3.0593332325417144,1.2590677574841538,-1.1936014938062058,0.8996158468229662,0.4930438138351855,1.3758787083035104,0.03667179752077094,-0.4064173981868482,0.3153114583054067,0.5365103721212175,0.7580050506866564,-0.014413987431641916,0.6162314523820169,-1.141949937905744,0.05800656174385479,-0.4428865873844174,-0.686563523793072,-0.05838207616503031,-0.1969468203239305,-0.01923687109164077,-0.05821335333714451,-0.047010869320655194,-0.007578390359164169,-0.031997405409659445,-0.0447283531807622,-0.03736287931948837,0.05631013040746504,-1.4538665521980059,0
-0.41593935317883995,-0.2849228092206728,-0.0026666428804649083,-0.701773229757396,0.06307033403977311,-0.7203345647587598,0.7649931757342467,0.6828290797374945,-0.7719774281542412,-2.6007888416119944,1.6082360115051364,1.0665079723763788,-0.5064114261891371,-0.007739510263316878,0.8213439622190954,-1.2893413672104237,0.0665501649955288,-0.7765520101787963,1.0287027899770629,-0.06727215622420836,-0.25903002967951433,-0.02641540579170656,-0.06692600642314935,-0.051367124576084416,0.005590921419283819,-0.031451368623489684,-0.03171728992507122,-0.06484314444191383,0.0605379594951112,0.790352175473479,0
-0.0966390540270814,-0.92213600512737,-0.6047307534065136,0.8865079699082601,-1.2686266775582045,2.327832997130527,-1.1386523575591823,0.3363042654544865,-0.9067522991000765,0.04371007738754077,1.3990864514287096,0.9624013008976864,-0.7225468008513397,-0.013779636295809371,-0.7352256284859706,0.2516095959416431,0.061821153733244066,-0.9422807465138021,1.0523212495118304,-0.06227374229667477,1.8677205109594768,-0.02402256089168462,-0.06206643360965528,-0.05005852931906311,0.038883622648647656,-0.018721154063286706,-0.028419126628840836,-0.060313605474362854,0.05562874119917748,-1.568063522853856,2
-0.18894214231733425,-0.8748098261210375,-0.11894511916231978,1.45515185620831,-0.6684252075422146,-0.2906466310104065,-0.8667029956601209,0.5095666725959904,-0.7719774281542412,-0.8002789393144385,1.361059258687541,0.9624013008976864,-0.6790064315406777,0.014462779490822197,-2.051935604288073,-1.2677852848621844,0.05426354497100926,-0.2543276467634542,0.19946364574403974,-0.05555473373756975,2.88824234201521,-0.03598678539179432,-0.054950426059392696,-0.051459653532101655,0.03356444608924056,0.006435909421045282,-0.06281159079591478,-0.05578718340035939,0.04993843781079379,-0.07853781864711805,1
-0.21116322881592595,-0.8678879861052076,-0.2755030676202421,0.2786472638633784,-0.5558874319142165,-0.44496255940836377,1.3088918995323693,0.5961978761667425,-0.9516772560820216,-2.1506613660376055,1.864919562508024,1.1232934295465746,1.074611667665855,-0.004043725384988137,-1.9961542984966862,0.32875497026913897,0.06518702417276291,-0.6339625911471592,-1.4898828672832287,-0.06601283055464252,3.292636136177351,-0.045558164991882075,-0.06561381647799515,-0.051730695425402685,0.0012765472543348085,-0.02577666557113247,-0.029724346022009438,-0.06318287914560376,0.059302011931170136,-0.07853781864711805,0
-0.2081548455387755,-0.8483297182505488,-0.028506304276432658,4.9846656332431,-0.27454299284422123,-0.4008198889236866,-1.6825510813573048,0.7694602833082465,-0.5024276862625705,-0.6877470704208413,1.0758553131287771,0.858294629418994,-0.5065435382763389,-12.722756418343348,-2.0243161105177547,-1.1084316028531078,-6.63824860961483,-0.6125013159383095,0.5318075685662911,7.159387735990063,3.285347432997386,-0.03598678539179432,6.895444862825771,-2.302944757178228,20.051017773191106,26.318047349020244,-7.237298236953751,10.08539653745286,-5.113866162316729,0.0075236664848252624,2
-0.6370565291274963,0.21691172678955722,-0.11484117294060724,-0.8978573284815512,0.49446514061376584,-0.5440084405512683,1.036942537633308,-1.2230573988190494,1.60904529188885,-0.4626833326336468,0.09665510004368766,0.3850824863340287,1.5273597905065446,-0.007692623440233602,0.23777078739462185,0.3228510751036978,0.06668487322358806,-0.017193803406411457,-0.8947214567284912,-0.06741040666340568,-0.028944796672267542,-0.045558164991882075,-0.06706250816434711,-0.05152010711567663,0.003753444189591435,-0.031551612419685925,-0.03134042954924237,-0.0649538634271517,0.060720065283520794,0.5619582341617788,0
-0.9092480805967595,0.6674762677376053,-1.1842991587172493,0.3374724934806254,-0.33081188065822026,-0.7863651521873628,1.036942537633308,0.0764106547422305,0.9351709371596733,1.2252947007703117,-1.5099937932706826,-0.29634299970832145,0.5285924112606695,-0.016096396965806493,-0.6879277296170238,-1.245431146917454,0.06523565861477341,1.0393103311033178,-0.6252052293292369,-0.06565743575132237,0.08808799764999863,-0.07187945889212338,-0.06546512378291502,-0.05067665472070741,0.00017294239808398856,-0.03446576649923575,-0.03680078301877195,-0.06107551278597782,0.060694538313180814,0.0009035522439080381,0
-0.3123547763197767,-0.3076200583359535,-0.3905655598364044,-0.8978573284815512,0.08182662997777279,-0.43395746150359665,0.4930438138351855,0.16304185831298248,-1.0864521270278569,0.6626353563023256,1.722317589728642,0.9529370580359872,-0.6974360677053337,-0.006898305496234589,0.7113695683706601,-1.3761234773966267,0.0666533067178303,-0.8494585232854029,0.9210367564619871,-0.06740510365194252,-0.07975894721060126,-0.09580790789234275,-0.06704375995496745,-0.051481936423237555,0.005192480296632903,-0.03134799220866232,-0.031704678894403183,-0.06526066964867884,0.060624188394921036,0.31866903580801154,1
-0.6684395791461814,0.18640730006688835,0.37140045532822136,0.08256316513922406,0.9446162431257583,-0.6321715026550141,1.036942537633308,0.24967306188373448,0.5757712813041124,0.09997601183433939,1.8173855715815632,-0.6938411998996923,0.4488627666343621,-0.010221753838313792,0.814487510048904,-1.3224478026003543,0.06581927191889936,-0.5191933436825495,-0.9303004078940853,-0.0664454446476893,-0.4854967575619561,-0.03598678539179432,-0.06614763248890387,-0.050515178702431114,0.002859872239541503,-0.03186117209714418,-0.032629784889697824,-0.06412764421200633,0.05979647135665314,1.0932224019955155,1
-1.6599114790249792,1.4390217803565568,1.6810152940791523,0.866899560035845,-0.6309126156662153,1.8900746582520103,-0.32280427186199834,1.6357723190157665,1.4293454639610694,1.2252947007703117,0.43889983471420435,-1.4793733574207348,0.6697730495911453,-0.009532241734147982,0.8834781389478346,1.6449202737428128,0.06300398006817857,-0.8540510595440868,-1.0930905862153748,-0.06360972904423429,-0.3144965439497403,-0.01205833639157495,-0.06332524195371861,-0.04766136986457767,-0.005739048932079469,-0.031202254246436686,-0.032266159411778544,-0.0684590872785374,0.05674026990768197,0.643054633613034,0
-0.8639170083475446,0.4834032193413262,-0.5995628211273201,0.31786408360821033,0.04431403810177342,-0.7533498584730612,-0.05085490996293709,-0.18348295597002548,0.7554711092318928,-0.2938855292932509,-1.2913374350089635,1.350435258227358,0.267982446099735,-0.005505491045819653,1.0288969041845466,-1.2564837878667103,0.06508149660990996,-0.6551147533385975,-0.8613574114204576,-0.06585839197518926,-0.8191746229993361,-0.03120109559175044,-0.06548544203938561,-0.05007551627643128,0.005082865489964748,-0.03133211552787272,-0.03284769280477446,-0.061943740799713605,0.05920553204327102,0.10020526585769021,2
-0.9067182785764973,0.6490448458634934,-1.3215533601323017,0.18060521450130124,-0.33081188065822026,-0.8635353442729022,0.22109445193612418,-0.18348295597002548,0.6656211952680026,-0.3501514637400496,-1.3388714259354242,1.227400101025267,1.6466475686721442,-0.011931743856645001,-0.5203126531174886,0.4388694800989973,0.06556967629197757,0.7496272747863345,-0.8868882530858991,-0.06613656748878279,0.26617014272076145,-0.050343854791925956,-0.06586964179810192,-0.05065307282694924,-0.0068202834196225024,-0.03302155811440577,-0.029858477478937998,-0.0629640039542671,0.060262991814598696,1.4407783996437549,0
-1.428333286403424,1.5120232324381575,2.7560972061596223,0.6708154613116889,-1.1748451978682062,1.163738196537378,1.036942537633308,-0.3567453631115295,-1.0415271700459119,-1.5880020215696191,-1.481473398714806,-0.6181272570060978,0.39045035093583635,-0.009366758829148189,0.25485381229323417,1.652248655241776,0.06306729660589036,-0.0758369587096056,-1.0160334712099035,-0.06368136621663127,0.020628723537561625,-0.01205833639157495,-0.06339173806580413,-0.047899187267732124,-0.012245097831260824,-0.032170767372541424,-0.03777668963230533,-0.06628418822538196,0.057252819312146055,-0.5750463867160307,0
0.7013382510812051,0.055213964615259334,-0.8091680744510821,0.08256316513922406,-0.5558874319142165,-0.4999880489321996,0.7649931757342467,1.6357723190157665,1.204720679051344,1.2252947007703117,0.24876387100836175,-1.7159794289632175,-0.23418503393209827,-0.0073395932429007075,-0.5331733430638362,1.3996340246018628,0.06561831073398806,1.1209161676999315,-1.3662154894996301,-0.06634031477131448,-0.7040544671001812,-0.01684402619161883,-0.06599432200826227,-0.05089708547337914,-0.0011978640843987303,-0.034178491131585324,-0.03398758737893809,-0.06833648946566845,0.060835057249910555,-1.3429796386626147,1
-0.5535051273857858,0.1405298816423824,1.1239425939837295,0.08256316513922406,0.7007843959317624,0.2270820859760841,1.036942537633308,0.24967306188373448,0.8902459801777282,0.09997601183433939,1.8173855715815632,-0.3625926997402166,0.6704713563377833,-0.01254403060514424,-0.09850526508803678,-1.2510690235507316,0.06566602754501724,0.10419929443129992,-0.7193981525790545,-0.0662137867785094,0.4239369661622616,-0.057522389491991746,-0.06595645616665802,-0.050870206111425974,-0.0007467283154583614,-0.031773458775472475,-0.034888184304029846,-0.0624649546651593,0.060129025470255434,1.3977476570777827,0
-0.5514539476460042,0.13779331777937073,1.0677033309454467,0.08256316513922406,0.663271804055763,0.2050718901665498,0.4930438138351855,1.5491411154450145,0.03667179752077094,0.6626353563023256,0.29629786193482244,0.48918915781272104,0.3981883446148009,-0.002535072901073345,0.5304676947277599,-1.2015295078674575,0.06551094790917245,-0.1196426891770519,-0.7720696943137254,-0.0663942752388343,-0.5954476204256753,-0.07187945889212338,-0.0659675388520056,-0.05077268099147692,0.005946983121216094,-0.03147710593337956,-0.03406111458954677,-0.062133871306112066,0.05994732168137875,1.3977476570777827,0
-0.32684976613971684,-0.3144614438474761,-0.08884951353642785,0.6708154613116889,0.21312070154377058,-0.44496255940836377,1.3088918995323693,0.16304185831298248,-0.9067522991000765,0.6626353563023256,1.864919562508024,1.170614643855071,0.001455746747689537,-0.00983562705998094,0.7260121611408991,-1.2452166158431281,0.06380874243880509,-0.34339635478042907,1.0813851361305513,-0.06442750923302594,-0.6270836938025423,-0.01684402619161883,-0.0641324308698678,-0.048781509818090873,0.011171707012745877,-0.032424936656931025,-0.03472909815744016,-0.05935775811979135,0.05821158819814359,0.31866903580801154,2
-0.8751301105838272,0.6239329957785006,-0.8631273673661912,0.690423871184104,-0.5183748400382171,-0.6541816984645483,-3.0422978908526113,-0.6166389738237854,1.5641203349069048,0.6626353563023256,-0.7209295438914357,-0.5802702855593006,0.9816519411640493,-0.019737020875801967,-1.4236986478125795,-0.9657169509687271,0.06376286088973858,1.7058463146473035,-0.021303043951248636,-0.0640376913728397,0.19716008069769386,-0.05991523439201368,-0.06391631850558988,-0.052478970897470806,0.01747020860224943,-0.03924692568500147,-0.04162684175145067,-0.06480262482579613,0.06385767163790686,1.4407783996437549,2
-0.271057677217603,-0.39655787681764304,0.2539059949806739,-0.4076470816711636,0.025557742163773736,-0.5440084405512683,1.036942537633308,-1.3963198059605533,1.3844205069791244,0.6626353563023256,0.1061618982289798,0.1674049005149446,0.6130969641815579,-0.007775364892733499,0.6443157903672636,-1.3869959122434494,0.06639453478109521,-0.6125896339432843,-1.0018364648838813,-0.06711343802146906,-0.09412958184911277,-0.01923687109164077,-0.06676937113690345,-0.051193757687650394,0.0030860615231424592,-0.031416874220608244,-0.03201500828511763,-0.06521827989643261,0.06035374320915381,0.2829204189070502,0
-1.3432093272024124,1.5643395706845522,2.880279578868479,0.9061163797806752,-0.8935007587982109,1.5379115252994613,0.4930438138351855,0.5095666725959904,-0.9067522991000765,-1.4754701526760219,1.646263204246305,1.009722515206183,-0.08369993003155059,0.0016378543533381359,0.30226792221591275,-1.2915467466544908,0.06177068402927091,0.09417520086667258,0.9910818036549864,-0.06274077944658764,-0.408629370125026,-0.03837963029181626,-0.06226592194591184,-0.0468340051174689,0.019632677577335497,-0.03349750255870394,-0.041043080261163586,-0.06011273900130073,0.05655635512137426,-1.462141694999154,0
-1.3218770579086676,1.5847831761307658,2.95080665467865,0.6708154613116889,-1.306139269434204,0.8543726665478122,-1.1386523575591823,-0.5300077702530335,0.12652171148466118,-1.1378745459952302,-0.8825451130414019,1.1516861581316726,1.621631201302711,-0.008897890598315437,-1.7829070148983641,0.10523075330778067,0.0636325572903897,2.5533900493869157,-1.1501703308275317,-0.06427120994779613,-0.8409890396088752,-0.01205833639157495,-0.0639680377038786,-0.048246920277386536,0.004766076213097254,-0.04379990208184038,-0.02900066002183675,-0.06772107615078674,0.06088597049075399,-1.462141694999154,0
0.04133699715141548,-0.730336233628017,0.16635514225080658,0.4159061329702875,-0.21827410503022218,-0.8305078226720399,-0.5947536337610596,0.6828290797374945,-0.5922776002264607,-1.5880020215696191,1.2564844786493277,0.9529370580359872,-0.6705229482267885,-0.021198786536633485,1.1162488795731424,-1.3162693076597762,0.06505396768047005,-0.9621522976331074,1.0055165071949907,-0.06529831953644913,-0.6041320327252074,-0.09820075279236469,-0.06519544510612377,-0.049329089385017934,0.008145493245886927,-0.03313404760161461,-0.031537304225890336,-0.06311569277357953,0.05896332732469092,-0.1182585040926311,1
-0.252665445892079,-0.41064306523829847,-0.3293103625271397,0.7688575106737661,0.13809551779177184,-0.5440084405512683,0.22109445193612418,0.0764106547422305,0.5757712813041124,1.2252947007703117,-1.3673918204913005,-0.6749127141762937,0.6029243334670165,-0.018909606350802997,1.0159200031844673,1.6796828890265374,0.06326734015982033,-0.8310000602456927,-1.0509641572464554,-0.06356693281137374,-0.5139795621872073,-0.050343854791925956,-0.06343791592141906,-0.047440539418791394,-0.002753847507851463,-0.03272182346810879,-0.032545562812091526,-0.06644314979630526,0.05694729966713217,-0.018956790478848046,1
0.07579681677977872,-0.7713039473167714,0.008429211718980131,-0.4664723112884097,-0.27454299284422123,-0.6983243689492256,1.3088918995323693,-1.2230573988190494,1.4742704209430146,-0.4626833326336468,0.15369588915544044,0.271511571993637,-1.4649412383043958,-0.008751714032232285,0.8491184040610568,0.3328224794383528,0.06646152184273231,-0.445271173518734,1.1382812056228129,-0.06714786107833515,-0.8762436181105472,-0.0288082506917285,-0.06681979735523498,-0.051306371222673536,0.0043061165764999255,-0.03169606885610791,-0.031246983148850615,-0.06424781777433831,0.06054589898588623,0.060484580412177164,1
0.7935046077300064,0.25192344085036383,-0.4749244543938285,1.1022004785048296,-0.6121563197282156,-0.4118249868284538,-0.5947536337610596,0.16304185831298248,-0.5024276862625705,0.7751672251959228,1.5321816260227994,-1.8674073147504064,-0.5888965514913688,-0.042297856924107265,0.9051321319599076,0.5581830823959385,0.060491506441296736,-0.806712608877653,1.4296871855460556,-0.05996274572220553,-0.36479376518453055,-0.0790579935921892,-0.06024887321265116,-0.0517442650066415,0.01458070264416029,-0.035032841667348685,-0.025009692153889325,-0.03965899089949166,0.0619280738799244,-0.5088452443068416,2
